"","tweet_id"
"2234","1593305482130857985"
"2235","1593423752007626752"
"2236","1593851062678478850"
"2237","1593881156633518081"
"2238","1593908574329135107"
"2239","1594148536110960644"
"2240","1594247032050515970"
"2241","1594282129697001472"
"2242","1594326542083039232"
"2243","1594322166312448000"
"2244","1594390114884517888"
"2245","1594984027575951361"
"2246","1595088465841881092"
"2247","1595070767015895043"
"2248","1595340209549352961"
"2249","1595338065454800897"
"2250","1595676211023384576"
"2251","1595712326744809472"
"2252","1596020844739715072"
"2253","1596778016989814785"
"2254","1597654920793972736"
"2255","1597805116492390400"
"2256","1597764851589214208"
"2257","1597990239901216769"
"2258","1598221942535995392"
"2259","1598586924742201344"
"2260","1598572677035429889"
"2261","1598604023434813440"
"2262","1598664386402467848"
"2263","1599029990237929478"
"2264","1600048407103406080"
"2265","1600046324128387078"
"2266","1601121804659134466"
"2267","1602708280551383041"
"2268","1602924733120626694"
"2269","1603139909040103430"
"2270","1603131143582261252"
"2271","1603223323420172288"
"2272","1603216172337463296"
"2273","1603145384800444417"
"2274","1603375271649976321"
"2275","1604379166597648385"
"2276","1604757859849408512"
"2277","1605443984549093376"
"2278","1605492873176170499"
"2279","1605492925873287168"
"2280","1606907824956706817"
"2281","1606903947234516993"
"2282","1607090345166118914"
"2283","1607610590800875522"
"2284","1608502397374181376"
"2285","1610175651817848834"
"2286","1610217581893369856"
"2287","1610579418962923520"
"2288","1610631885725605888"
"2289","1610623414061998083"
"2290","1611002074858127360"
"2291","1610993593925210112"
"2292","1611049771405545478"
"2293","1611249832240287745"
"2294","1611312253701361664"
"2295","1611295497335046145"
"2296","1611329974606200834"
"2297","1611316775148208130"
"2298","1611419955966185494"
"2299","1611611213862998018"
"2300","1611614028769411073"
"2301","1611682614267478016"
"2302","1612001419787108352"
"2303","1612102647804301313"
"2304","1612087980734259206"
"2305","1612123730435612672"
"2306","1612365565405929472"
"2307","1612365072126414850"
"2308","1612364419090251778"
"2309","1612364280929845248"
"2310","1612382726778241027"
"2311","1612381288983396354"
"2312","1612372573198622720"
"2313","1612367310538379264"
"2314","1612416078159773696"
"2315","1612444633237450752"
"2316","1612711663752581120"
"2317","1612710445940449282"
"2318","1612723252312391680"
"2319","1612749702717489157"
"2320","1612745790291599361"
"2321","1612781646532550656"
"2322","1613048125446410241"
"2323","1613074472205967360"
"2324","1613085320794226688"
"2325","1613077898612641793"
"2326","1613259384754151452"
"2327","1613324889187909632"
"2328","1613425896836460544"
"2329","1613439012458340354"
"2330","1613497974163660801"
"2331","1613488899732430850"
"2332","1613629387169038337"
"2333","1613926024177410048"
"2334","1613901415952285698"
"2335","1613930016194105345"
"2336","1614159297302102017"
"2337","1614167879263391746"
"2338","1614223429363793920"
"2339","1614504712832704514"
"2340","1614535356388458502"
"2341","1614528315875794945"
"2342","1614695613957906433"
"2343","1614687451477417984"
"2344","1614711540069896192"
"2345","1615231317196656642"
"2346","1615319988843466755"
"2347","1615359294869803008"
"2348","1615405641014644741"
"2349","1615396027770494976"
"2350","1615620006359830529"
"2351","1615667057097584642"
"2352","1615709684140236808"
"2353","1616001221394849793"
"2354","1615999186377261056"
"2355","1616128690059972608"
"2356","1616339539509014528"
"2357","1616330876584972293"
"2358","1616407592296763392"
"2359","1616405185013710853"
"2360","1616396857684692994"
"2361","1616419289929551873"
"2362","1616495905850507265"
"2363","1616640477515681793"
"2364","1616703517930004480"
"2365","1616686820573564928"
"2366","1616736000172068864"
"2367","1616721312130408448"
"2368","1616764009088163840"
"2369","1616763577033183232"
"2370","1616763367955517441"
"2371","1616824255974359040"
"2372","1616963877543051264"
"2373","1617050491220811778"
"2374","1617024259213123584"
"2375","1617073072707608576"
"2376","1617117369956007937"
"2377","1617382437239021568"
"2378","1617452834366136320"
"2379","1617441636702883842"
"2380","1617440102086500356"
"2381","1617454603607638017"
"2382","1617498055808278529"
"2383","1617491552431136772"
"2384","1617483457008918528"
"2385","1617511123078594561"
"2386","1617818850942410758"
"2387","1617815760512094209"
"2388","1617812970058256384"
"2389","1617812942925488129"
"2390","1617810693159522304"
"2391","1617821701630267392"
"2392","1617861460574765059"
"2393","1618107995975716864"
"2394","1618143609337044992"
"2395","1618197109655625728"
"2396","1618246093732515841"
"2397","1618268084141187072"
"2398","1618566296437952513"
"2399","1618625719617060866"
"2400","1618856192238919680"
"2401","1618874730181791744"
"2402","1618907252500602880"
"2403","1619176679251013632"
"2404","1619371772272586752"
"2405","1619591301158080512"
"2406","1619712602795376640"
"2407","1620387687638380548"
"2408","1620659284244631553"
"2409","1620684755053469696"
"2410","1623949378896506880"
"2411","1627903565434916866"
"2412","1628609343221542915"
"2413","1628775437848412170"
"2414","1628770921367453696"
"2415","1629120310619283456"
"2416","1629419550285475843"
"2417","1629445294210293760"
"2418","1629725650717138947"
"2419","1629648615089029122"
"2420","1629779653643599872"
"2421","1629812269822402563"
"2422","1629855203951353859"
"2423","1630491476273635328"
"2424","1630930823376523265"
"2425","1631188737806811136"
"2426","1631233661805768706"
"2427","1631230326537166851"
"2428","1631261255129260032"
"2429","1631257893273051137"
"2430","1631290762058153984"
"2431","1631370034307284992"
"2432","1631567092817227777"
"2433","1631621960906973184"
"2434","1631954929194610688"
"2435","1632329362354651139"
"2436","1632418190591655936"
"2437","1633067010836815873"
"2438","1633105268111228930"
"2439","1633206372308496384"
"2440","1633454519181869060"
"2441","1633752780597862400"
"2442","1633803710018060289"
"2443","1634078470287360001"
"2444","1634112188133650432"
"2445","1634200531366232064"
"2446","1634188772714618881"
"2447","1634448104702238721"
"2448","1635251703330250759"
"2449","1635367119687929856"
"2450","1635362550475812871"
"2451","1635546193798348801"
"2452","1635529638033207296"
"2453","1635563918675562496"
"2454","1635724981857570817"
"2455","1635792931226537984"
"2456","1636013213203439617"
"2457","1636381426160652296"
"2458","1637043669344690178"
"2459","1637727693646049283"
"2460","1637726348973158400"
"2461","1638062885208301571"
"2462","1638397788340797440"
"2463","1638420244015505408"
"2464","1638491952952819713"
"2465","1638530793009020928"
"2466","1638576688194830337"
"2467","1638571240922202120"
"2468","1638686279062945792"
"2469","1638632057105702913"
"2470","1638745130638139392"
"2471","1638803128991760384"
"2472","1638791687299543041"
"2473","1638848058862751744"
"2474","1638860409317859328"
"2475","1638887429057781762"
"2476","1638966594599546900"
"2477","1638988369811365890"
"2478","1638975055618248705"
"2479","1639219041993920513"
"2480","1639238059022483459"
"2481","1639296406619054080"
"2482","1639615616515559425"
"2483","1639726730674855938"
"2484","1639779195684257793"
"2485","1639875100391399425"
"2486","1640973551845949440"
"2487","1640994902086500357"
"2488","1640978099658424320"
"2489","1641030112173776898"
"2490","1641027419078537217"
"2491","1641067797332500483"
"2492","1641387172547706880"
"2493","1641386644023525376"
"2494","1641805941547868160"
"2495","1642033136312762368"
"2496","1642066588068192256"
"2497","1642108158553251842"
"2498","1642094297561415682"
"2499","1642152861600559105"
"2500","1642425380693856256"
"2501","1642454321429135360"
"2502","1642446771589730304"
"2503","1642502410156351489"
"2504","1642602802013962240"
"2505","1642663202155823106"
"2506","1642753795598761985"
"2507","1643196713430138881"
"2508","1643925345282785280"
"2509","1643968465802514433"
"2510","1644305731959521282"
"2511","1645037613579993088"
"2512","1646080613273706497"
"2513","1646115949383421953"
"2514","1646279526689947648"
"2515","1646510870812585985"
"2516","1646553761890828301"
"2517","1646566515410337804"
"2518","1646879348786442241"
"2519","1647152210646814721"
"2520","1647524523732811776"
"2521","1647868546905456640"
"2522","1648627155109130240"
"2523","1648838894979366913"
"2524","1648956241455054849"
"2525","1648952454438952960"
"2526","1648949088623132672"
"2527","1648988879263866881"
"2528","1649047971726753795"
"2529","1649047700976074752"
"2530","1649084509604790272"
"2531","1649671879698034689"
"2532","1649936120992661505"
"2533","1650020426561605632"
"2534","1650273349510258689"
"2535","1650405380969623556"
"2536","1650395979542065152"
"2537","1650388019457736704"
"2538","1650413018939899905"
"2539","1651093981063675904"
"2540","1651144322182529025"
"2541","1651578686515163139"
"2542","1651574416176807944"
"2543","1651586691956711425"
"2544","1651849842476593153"
"2545","1652914496112070662"
"2546","1653724178095243265"
"2547","1654335111629008896"
"2548","1654372856392810496"
"2549","1654366002207924226"
"2550","1654423485043671042"
"2551","1655423814719741953"
"2552","1655487701666222083"
"2553","1656069226443014145"
"2554","1656163570005016576"
"2555","1656909545816432640"
"2556","1656888919370223616"
"2557","1656956370212585473"
"2558","1657776152537190406"
"2559","1658754395662700550"
"2560","1659144956445876225"
"2561","1659138005142212608"
"2562","1659475417772826624"
"2563","1659506283022565377"
"2564","1660633625220481024"
"2565","1660946169277841409"
"2566","1660992932189536256"
"2567","1661283503382708225"
"2568","1661643265009934336"
"2569","1661967902495449088"
"2570","1662022356548632577"
"2571","1662666081171914752"
"2572","1663221590379708418"
"2573","1664001302479683585"
"2574","1663993817685712897"
"2575","1663991287106752513"
